0.921541950,1,2.902494331,A-
3.853061224,1,0.471655329,ve
4.353741497,1,0.464399093,Ma-
4.839909297,1,3.439455782,ri-
8.301133787,1,0.413605442,i
8.721995465,1,2.140589569,a
